,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in
1243,2020-03-24,1,0,2020-05-23,34,0,42033,27,80539,21111,24054,9303,8384
1244,2020-03-24,1,0,2020-05-23,227,22,42025,13,63987,17239,12216,16058,4872
1245,2020-03-24,1,0,2020-05-23,37,0,42111,14,75619,21498,22081,10391,5483
1246,2020-03-24,2,0,2020-05-23,59,0,48071,0,39283,6340,5024,9850,8638
1247,2020-03-24,3,0,2020-05-23,82,6,48091,12,129100,32206,28593,24568,22695
1248,2020-03-24,7,0,2020-05-23,478,27,48245,88,254574,49559,91586,9881,35412
1249,2020-03-24,2,0,2020-05-23,482,10,48215,271,839539,119536,268310,23564,11241
1250,2020-03-24,1,0,2020-05-23,287,2,48181,62,126146,29807,39440,14143,8903
1251,2020-03-24,1,0,2020-05-23,6,0,48145,0,17289,4004,2884,3101,1048
1252,2020-03-24,1,0,2020-05-23,33,0,47041,4,19380,4748,4084,3206,2107
1253,2020-03-24,1,0,2020-05-23,8,0,47025,5,31566,8189,7328,4325,1828
1254,2020-03-24,1,0,2020-05-23,31,1,47061,0,13359,3484,1974,2511,751
1255,2020-03-24,1,0,2020-05-23,11,2,47071,0,25813,7483,6679,2610,1942
1256,2020-03-24,1,0,2020-05-23,20,0,47133,6,21995,5857,4304,4075,1169
1257,2020-03-24,1,0,2020-05-23,164,2,47113,76,97887,21289,37160,5056,20330
1258,2020-03-24,1,0,2020-05-23,26,0,47103,7,33543,8761,8158,5627,1722
1259,2020-03-24,1,0,2020-05-23,53,1,13039,5,52252,8503,17325,6132,3201
1260,2020-03-24,2,0,2020-05-23,69,5,13029,0,34883,4985,3968,10908,2964
1261,2020-03-24,1,0,2020-05-23,56,1,13017,5,17272,3982,4706,1305,1400
1262,2020-03-24,3,1,2020-05-23,33,2,13007,0,3251,919,408,840,261
1263,2020-03-24,1,0,2020-05-23,39,1,13111,5,24480,8800,5773,2627,1710
1264,2020-03-24,3,0,2020-05-23,211,7,13081,16,23005,5331,6507,1833,2523
1265,2020-03-24,1,0,2020-05-23,289,14,13071,10,45890,8918,13885,4126,2703
1266,2020-03-24,2,0,2020-05-23,18,0,16005,20,84113,15750,31439,4774,2841
1267,2020-03-24,1,0,2020-05-23,87,2,17063,8,50333,9077,10361,13050,8136
1268,2020-03-24,1,0,2020-05-23,28,1,16031,6,23472,4324,7159,2450,3423
1269,2020-03-24,2,0,2020-05-23,123,2,13257,6,25625,6327,6797,3293,2862
1270,2020-03-24,1,0,2020-05-23,31,1,13159,0,13732,3116,1966,3416,820
1271,2020-03-24,1,0,2020-05-23,23,1,13155,0,9278,2170,1396,1687,794
1272,2020-03-24,1,0,2020-05-23,63,7,13133,0,16732,6034,3790,2131,2549
1273,2020-03-24,1,0,2020-05-23,95,6,13193,0,13675,2925,2120,2083,1496
1274,2020-03-24,1,0,2020-05-23,78,2,13199,0,21152,5261,3019,4500,2642
1275,2020-03-24,2,0,2020-05-23,42,2,13253,0,8549,2541,1826,1085,855
1276,2020-03-24,1,0,2020-05-23,39,2,13235,6,11396,2806,2348,1581,1538
1277,2020-03-24,4,0,2020-05-23,399,32,13205,0,22574,4919,5265,2455,3343
1278,2020-03-24,1,0,2020-05-23,42,0,5037,0,17164,4020,4667,2308,1398
1279,2020-03-24,1,0,2020-05-23,13,0,5033,8,62119,13589,11762,13059,6309
1280,2020-03-24,1,0,2020-05-23,14,1,5029,0,20954,5270,4680,3510,2872
1281,2020-03-24,1,0,2020-05-23,20,2,5027,6,23992,5481,8452,1553,1593
1282,2020-03-24,1,0,2020-05-23,29,0,5059,6,33480,8417,6982,5929,2837
1283,2020-03-24,4,0,2020-05-23,38,1,5145,13,78706,16257,23686,8322,4869
1284,2020-03-24,1,0,2020-05-23,152,5,5139,16,40022,9680,14749,1493,3669
1285,2020-03-24,2,0,2020-05-23,8,0,5137,0,12443,4150,3383,829,444
1286,2020-03-24,1,0,2020-05-23,4,0,5109,0,10893,3014,2457,1914,1236
1287,2020-03-24,1,0,2020-05-23,82,5,5075,0,16777,4447,3957,2351,1493
1288,2020-03-24,1,0,2020-05-23,155,3,1001,6,55036,10523,8828,15292,4393
1289,2020-03-24,2,0,2020-05-23,157,1,1103,34,119157,26739,33830,16710,15893
1290,2020-03-24,1,0,2020-05-23,1,0,5147,0,6763,1975,1632,732,467
1291,2020-03-24,1,0,2020-05-23,3,0,8055,0,6498,2568,1666,490,492
1292,2020-03-24,1,0,2020-05-23,26,0,8043,4,46601,12609,11054,2754,2734
1293,2020-03-24,1,0,2020-05-23,65,1,8029,6,30217,9773,8426,2593,1422
1294,2020-03-24,2,0,2020-05-23,34,1,6051,2,14058,2723,6418,571,1270
1295,2020-03-24,1,0,2020-05-23,251,6,6047,24,267390,40383,68122,25004,11204
1296,2020-03-24,2,0,2020-05-23,13,0,6009,0,45057,15872,8886,6757,1990
1297,2020-03-24,2,0,2020-05-23,23,3,22115,7,51906,7791,19412,3205,4818
1298,2020-03-24,1,0,2020-05-23,51,14,23027,4,39280,11094,10635,7122,2527
1299,2020-03-24,1,0,2020-05-23,29,2,28019,0,8360,2362,1146,1671,808
1300,2020-03-24,1,0,2020-05-23,11,0,26101,0,24432,8002,6794,2030,1653
1301,2020-03-24,1,0,2020-05-23,187,30,26087,10,88205,20857,16397,20314,8162
1302,2020-03-24,1,0,2020-05-23,19,2,26079,0,17358,4698,3185,3373,1448
1303,2020-03-24,2,0,2020-05-23,70,7,26073,8,70572,11665,25352,6136,9218
1304,2020-03-24,1,0,2020-05-23,168,24,26059,4,45909,11598,12409,6457,3534
1305,2020-03-24,1,0,2020-05-23,31,1,18153,4,20900,4547,4519,3590,2322
1306,2020-03-24,1,0,2020-05-23,31,3,18149,1,22966,5553,4121,5328,1112
1307,2020-03-24,1,0,2020-05-23,472,22,18127,32,167391,36197,42485,33970,19706
1308,2020-03-24,1,0,2020-05-23,13,0,18115,0,5911,1568,848,1980,786
1309,2020-03-24,1,0,2020-05-23,212,14,18107,5,38288,8814,12592,4529,3679
1310,2020-03-24,1,0,2020-05-23,143,23,18093,6,45669,11750,12789,7676,2844
1311,2020-03-24,1,0,2020-05-23,44,1,19031,0,18368,4727,4098,5442,1711
1312,2020-03-24,1,0,2020-05-23,31,0,19019,0,21101,4777,5934,4218,1540
1313,2020-03-24,1,0,2020-05-23,164,27,18173,24,61581,13734,10658,18917,6510
1314,2020-03-24,1,0,2020-05-23,357,2,18071,7,43779,9380,14508,5143,6875
1315,2020-03-24,2,0,2020-05-23,13,2,18051,5,33596,7576,10728,5021,9668
1316,2020-03-24,1,0,2020-05-23,250,15,19099,4,36789,9289,9445,7378,2368
1317,2020-03-24,6,0,2020-05-23,231,34,18031,0,26480,5924,8753,3636,5905
1318,2020-03-24,2,0,2020-05-23,162,21,18029,8,49564,11201,10046,13777,5382
1319,2020-03-24,1,0,2020-05-23,33,1,18013,0,15007,4827,2687,4242,646
1320,2020-03-24,2,0,2020-05-23,476,7,21177,6,31153,7703,7645,3618,1428
1321,2020-03-24,2,0,2020-05-23,8,0,21165,0,6381,1692,943,1190,280
1322,2020-03-24,2,0,2020-05-23,87,2,21145,58,65285,16639,24753,3815,15248
1323,2020-03-24,1,0,2020-05-23,3,0,21159,0,12175,2520,1293,1047,1313
1324,2020-03-24,1,0,2020-05-23,44,3,21213,0,17881,3934,4731,2711,3645
1325,2020-03-24,1,0,2020-05-23,11,0,20043,0,7790,2038,1792,2005,1031
1326,2020-03-24,1,0,2020-05-23,99,0,19181,0,48630,10113,8658,15933,3265
1327,2020-03-24,1,0,2020-05-23,6,0,20207,0,3178,1025,860,671,146
1328,2020-03-24,1,0,2020-05-23,24,0,20149,0,23188,4546,5482,5421,4724
1329,2020-03-25,2,0,2020-05-24,61,2,38089,4,30316,5319,14704,1271,3653
1330,2020-03-25,1,0,2020-05-24,1,0,38031,0,3318,956,1522,240,330
1331,2020-03-25,1,0,2020-05-24,28,0,39087,0,61057,14970,9505,14518,4002
1332,2020-03-25,1,0,2020-05-24,34,0,39047,6,28659,6536,7794,4372,4448
1333,2020-03-25,1,0,2020-05-24,66,1,37091,10,24262,6311,5695,2797,3603
1334,2020-03-25,1,0,2020-05-24,187,7,37107,14,57934,14708,17864,5558,9740
1335,2020-03-25,1,0,2020-05-24,628,12,37061,9,59350,13785,14484,9847,6433
1336,2020-03-25,1,0,2020-05-24,67,2,37045,57,97038,23687,26717,12963,8615
1337,2020-03-25,2,0,2020-05-24,39,1,37111,9,45069,11491,12383,4645,3311
1338,2020-03-25,1,0,2020-05-24,138,12,37131,0,20426,6480,2996,3918,2693
1339,2020-03-25,1,0,2020-05-24,184,3,39107,5,40723,9546,13731,6287,4060
1340,2020-03-25,1,0,2020-05-24,9,0,41041,0,47307,17261,17882,1156,1334
1341,2020-03-25,1,0,2020-05-24,158,14,42081,32,115398,28691,45884,7613,10340
1342,2020-03-25,1,0,2020-05-24,74,8,42073,18,88231,25000,24487,13946,7658
1343,2020-03-25,2,0,2020-05-24,27,0,42059,0,37338,9105,8905,5340,7381
1344,2020-03-25,1,0,2020-05-24,22,1,40019,13,48407,10584,18475,2010,5412
1345,2020-03-25,1,0,2020-05-24,22,1,40013,8,45068,10589,13798,4307,3220
1346,2020-03-25,2,0,2020-05-24,82,3,40001,0,22136,4650,5080,3125,1200
1347,2020-03-25,1,0,2020-05-24,248,50,39169,14,115915,26488,37731,15728,13012
1348,2020-03-25,1,0,2020-05-24,18,2,39147,9,55549,13111,14353,10419,5025
1349,2020-03-25,1,0,2020-05-24,2042,35,39129,8,57075,11657,9061,15054,7225
1350,2020-03-25,5,0,2020-05-24,90,7,40037,0,70899,16589,12254,17207,8078
1351,2020-03-25,1,0,2020-05-24,99,16,40041,6,41878,13064,9059,6384,2652
1352,2020-03-25,1,0,2020-05-24,37,1,40137,9,44293,10951,15195,3372,3131
1353,2020-03-25,1,0,2020-05-24,57,4,40125,14,71614,15322,19763,9250,6311
1354,2020-03-25,1,0,2020-05-24,94,8,40113,0,47350,11772,6746,12255,3254
1355,2020-03-25,1,0,2020-05-24,106,2,37027,12,81805,20816,20677,12395,5371
1356,2020-03-25,1,0,2020-05-24,355,1,31053,0,36576,9091,13011,5032,4318
1357,2020-03-25,1,0,2020-05-24,1,0,30041,6,16468,3176,6946,307,835
1358,2020-03-25,1,0,2020-05-24,52,0,32019,0,52303,14565,9147,10501,3327
1359,2020-03-25,1,0,2020-05-24,9,0,29053,0,17620,4083,4444,3350,1643
1360,2020-03-25,1,0,2020-05-24,1,0,29205,0,6084,1705,1939,933,442
1361,2020-03-25,1,0,2020-05-24,9,0,29175,8,24987,5586,6856,2488,2716
1362,2020-03-25,1,0,2020-05-24,2,0,29173,0,10208,2800,1794,2977,1399
1363,2020-03-25,2,0,2020-05-24,68,1,29165,0,96899,18623,20064,29189,25560
1364,2020-03-25,1,0,2020-05-24,8,0,29139,0,11618,3177,2606,2418,675
1365,2020-03-25,1,0,2020-05-24,17,0,29119,0,22753,4923,4698,4708,2243
1366,2020-03-25,1,0,2020-05-24,18,1,29145,0,58237,13667,13944,11772,10399
1367,2020-03-25,1,0,2020-05-24,20,0,36033,13,51054,11559,15860,3674,4026
1368,2020-03-25,2,0,2020-05-24,277,14,37023,16,88898,23258,24309,11392,6821
1369,2020-03-25,2,0,2020-05-24,113,3,37015,0,19913,5537,3938,3167,2119
1370,2020-03-25,1,1,2020-05-24,18,1,35015,12,56793,11808,24489,977,4566
1371,2020-03-25,1,0,2020-05-24,75,3,36013,26,130846,33458,49683,6555,6276
1372,2020-03-25,2,0,2020-05-24,37,0,35039,8,39455,9932,8855,6225,2876
1374,2020-03-25,2,0,2020-05-24,262,3,51069,0,83784,17641,16002,24357,14868
1375,2020-03-25,3,0,2020-05-24,372,16,51171,0,42854,11604,11213,8582,3539
1376,2020-03-25,1,0,2020-05-24,90,5,51161,0,93419,25341,15096,29484,21017
1377,2020-03-25,1,0,2020-05-24,80,0,51137,0,35265,9382,5245,9428,3307
1378,2020-03-25,1,0,2020-05-24,19,0,51135,0,15537,3814,3543,2063,3179
1379,2020-03-25,1,0,2020-05-24,13,0,51125,0,14863,5121,2941,3532,1549
1380,2020-03-25,1,0,2020-05-24,5,0,51115,0,8830,3293,1503,2391,619
1382,2020-03-25,1,0,2020-05-24,32,1,51113,0,13108,3779,2136,3680,1354
1383,2020-03-25,1,0,2020-05-24,38,5,48493,4,47205,10123,7823,12402,2549
1384,2020-03-25,3,0,2020-05-24,45,0,48481,4,41430,9080,13510,4832,2852
1385,2020-03-25,1,0,2020-05-24,474,27,48471,6,70818,11996,16907,5457,6825
1386,2020-03-25,1,0,2020-05-24,64,1,48451,29,116906,23527,50373,3938,3661
1387,2020-03-25,1,0,2020-05-24,13,0,48445,0,12755,2635,3570,1053,908
1388,2020-03-25,1,0,2020-05-24,28,0,48409,0,66867,12717,14279,13762,6660
1389,2020-03-25,1,0,2020-05-24,7,0,48395,0,16727,4255,3386,3180,1889
1390,2020-03-25,4,0,2020-05-24,29,1,50015,0,25191,5651,9418,3479,2838
1391,2020-03-25,1,0,2020-05-24,16,1,55081,0,45303,10280,16407,4519,5989
1392,2020-03-25,1,0,2020-05-24,22,1,55057,0,26427,7133,7249,4165,2832
1393,2020-03-25,3,0,2020-05-24,11,0,55049,0,23576,5649,7047,5164,4225
1394,2020-03-25,1,0,2020-05-24,82,11,55043,0,51742,11571,17468,8096,4188
1395,2020-03-25,1,0,2020-05-24,14,0,56001,4,37944,5887,18996,1284,741
1396,2020-03-25,1,0,2020-05-24,44,2,53047,0,41377,11602,15111,1363,1633
1397,2020-03-25,1,0,2020-05-24,1,0,53019,0,7568,2554,1809,532,331
1398,2020-03-25,1,0,2020-05-24,15,0,54081,43,77097,20258,23817,4744,7542
1399,2020-03-25,2,0,2020-05-24,39,1,54069,37,42906,12039,14861,4886,15394
1400,2020-03-25,1,0,2020-05-24,50,2,54049,14,56575,14663,15428,9597,5065
1401,2020-03-25,1,0,2020-05-24,16,1,54045,12,34428,8559,8804,2296,3556
1402,2020-03-25,1,0,2020-05-24,96,2,48361,0,83909,17601,20393,14596,7413
1403,2020-03-25,1,0,2020-05-24,229,0,46083,0,53147,8390,8321,19087,8114
1404,2020-03-25,1,0,2020-05-24,10,0,46093,3,27066,5515,5630,8104,2798
1405,2020-03-25,1,0,2020-05-24,212,11,45089,4,32256,8243,6022,5181,3205
1406,2020-03-25,1,0,2020-05-24,31,0,45087,6,27772,7465,6650,4120,2266
1407,2020-03-25,1,0,2020-05-24,265,4,47003,8,46854,9596,12649,6887,4308
1408,2020-03-25,1,0,2020-05-24,64,5,45067,10,31765,8483,5970,5646,1745
1409,2020-03-25,9,0,2020-05-24,486,32,44009,17,126190,33367,35269,28306,20534
1410,2020-03-25,37,0,2020-05-24,10607,342,44007,237,633704,128527,207505,86215,88831
1411,2020-03-25,8,0,2020-05-24,228,4,44005,10,83204,22925,33244,10034,10971
1412,2020-03-25,7,0,2020-05-24,1013,46,44003,15,164012,40477,37875,45681,35366
1413,2020-03-25,5,0,2020-05-24,213,1,44001,0,49028,12397,8800,15099,6228
1414,2020-03-25,1,0,2020-05-24,3,0,42123,6,40345,11948,14613,3562,2491
1415,2020-03-25,2,0,2020-05-24,136,5,48199,0,55993,12351,9344,14414,3056
1416,2020-03-25,1,0,2020-05-24,55,4,48189,5,34527,6124,11412,2436,2477
1417,2020-03-25,4,0,2020-05-24,122,0,48187,9,150889,27355,25540,41323,15517
1418,2020-03-25,2,0,2020-05-24,99,1,48185,0,27358,6472,4918,4841,2527
1419,2020-03-25,1,0,2020-05-24,6,0,48165,0,19889,2513,6066,1631,1150
1420,2020-03-25,1,0,2020-05-24,15,1,48143,5,41016,7785,15765,3184,2321
1421,2020-03-25,2,0,2020-05-24,5,0,48133,0,18278,5417,5596,1112,1018
1422,2020-03-25,1,0,2020-05-24,32,2,48149,0,24963,7816,8224,3240,2302
1423,2020-03-25,1,0,2020-05-24,15,0,48223,10,35929,8258,10900,4082,2247
1424,2020-03-25,2,0,2020-05-24,28,1,48331,0,24479,6636,5490,3547,1646
1425,2020-03-25,1,0,2020-05-24,97,1,48323,10,57471,8834,16228,3628,667
1426,2020-03-25,1,0,2020-05-24,23,1,48293,6,23480,5738,7081,2186,2378
1427,2020-03-25,1,0,2020-05-24,80,3,48291,0,79884,14641,12203,14822,5736
1428,2020-03-25,1,0,2020-05-24,133,9,48277,20,49401,12011,17859,2696,3394
1429,2020-03-25,3,0,2020-05-24,24,0,48259,0,40306,10163,8051,8230,5934
1430,2020-03-25,2,0,2020-05-24,182,2,48257,8,114852,19451,19191,29193,9694
1431,2020-03-25,1,0,2020-05-24,75,4,48231,23,90322,19359,21561,13057,9535
1432,2020-03-25,1,0,2020-05-24,3,0,48299,0,20195,9184,4855,2467,1482
1433,2020-03-25,1,0,2020-05-24,31,2,47073,6,56402,14964,9734,11341,3044
1434,2020-03-25,1,0,2020-05-24,3,0,47101,0,11944,3517,2979,1789,282
1435,2020-03-25,1,0,2020-05-24,226,2,48099,4,75818,9667,13995,16194,6372
1436,2020-03-25,1,0,2020-05-24,29,0,48053,12,45017,12977,12566,5834,3016
1437,2020-03-25,1,0,2020-05-24,22,0,48015,0,29292,7305,7048,6290,3314
1438,2020-03-25,2,0,2020-05-24,36,2,48013,6,48139,9558,10216,9447,5966
1439,2020-03-25,1,0,2020-05-24,27,0,47185,4,26394,7108,5528,3972,1950
1440,2020-03-25,1,0,2020-05-24,8,0,48031,0,11089,3806,2576,1901,1234
1441,2020-03-25,1,0,2020-05-24,48,2,13091,6,21063,4726,4595,3176,1234
1442,2020-03-25,1,0,2020-05-24,146,4,13087,10,27023,5831,7046,2773,2108
1443,2020-03-25,1,0,2020-05-24,254,1,12039,0,46113,10880,7171,9443,4558
1444,2020-03-25,1,0,2020-05-24,147,4,13157,0,63851,12724,10037,16342,11958
1445,2020-03-25,1,0,2020-05-24,23,2,16075,0,22839,5298,4627,4712,1842
1446,2020-03-25,1,0,2020-05-24,81,19,16069,9,40014,10185,14918,3285,6578
1447,2020-03-25,2,0,2020-05-24,7,0,16051,0,27410,4382,4615,6330,2099
1448,2020-03-25,1,0,2020-05-24,3,0,16049,0,16275,5638,5388,943,565
1449,2020-03-25,1,0,2020-05-24,3,0,16043,0,12889,2942,2483,2738,984
1450,2020-03-25,1,0,2020-05-24,5,0,17123,0,11925,3583,2528,3022,1441
1451,2020-03-25,1,0,2020-05-24,28,0,17041,0,19830,4574,5469,3772,2670
1452,2020-03-25,1,0,2020-05-24,12,1,13183,0,17857,2398,1099,5382,466
1453,2020-03-25,1,0,2020-05-24,34,0,13169,0,28540,6333,3195,8815,1533
1454,2020-03-25,1,0,2020-05-24,32,1,13317,0,9905,2863,2565,1190,737
1455,2020-03-25,1,0,2020-05-24,94,3,13311,0,28509,7553,6092,4769,2781
1456,2020-03-25,1,0,2020-05-24,209,13,13299,22,35688,7974,10528,2326,5900
1457,2020-03-25,1,0,2020-05-24,311,31,13275,35,44909,10319,13374,3455,5231
1458,2020-03-25,1,0,2020-05-24,21,2,13269,0,8267,2020,1427,1372,626
1459,2020-03-25,1,0,2020-05-24,19,1,5043,5,18620,3890,4949,2275,1424
1460,2020-03-25,3,0,2020-05-24,236,10,1055,56,103132,25122,29445,10750,6578
1461,2020-03-25,2,0,2020-05-24,197,3,1047,18,40755,9436,10943,2634,2069
1462,2020-03-25,1,0,2020-05-24,136,2,1033,22,54435,14062,13330,7583,9170
1463,2020-03-25,1,0,2020-05-24,27,2,1027,4,13407,3480,3136,1897,947
1464,2020-03-25,1,0,2020-05-24,87,1,1021,6,43805,9429,8603,8950,2216
1465,2020-03-25,1,0,2020-05-24,33,2,1019,0,25855,7513,4790,5088,1247
1466,2020-03-25,1,0,2020-05-24,344,11,1013,7,20126,5151,5584,2160,1316
1467,2020-03-25,1,0,2020-05-24,49,1,1009,6,57667,13600,7485,14460,2036
1468,2020-03-25,1,0,2020-05-24,13,1,1029,0,14939,3691,1910,3934,853
1469,2020-03-25,1,0,2020-05-24,42,0,1079,6,33288,7710,4648,7913,2313
1470,2020-03-25,1,0,2020-05-24,118,7,1131,0,10919,2751,1881,941,945
1471,2020-03-25,1,0,2020-05-24,128,0,1113,8,58480,10680,6839,17155,7108
1472,2020-03-25,1,0,2020-05-24,136,0,1109,9,33287,6441,12071,2048,4118
1473,2020-03-25,1,0,2020-05-24,93,4,1107,4,20170,4974,3341,3248,700
1474,2020-03-25,1,0,2020-05-24,649,9,1095,20,94738,21466,27510,9743,9995
1475,2020-03-25,1,0,2020-05-24,34,1,17137,9,34442,8786,11788,4037,4519
1476,2020-03-25,1,0,2020-05-24,14,1,8089,4,18325,4816,5967,1216,1047
1477,2020-03-25,1,0,2020-05-24,20,1,6027,4,18195,5588,7378,741,1112
1478,2020-03-25,2,0,2020-05-24,40,2,6101,0,95583,19219,21304,15286,8809
1479,2020-03-25,1,0,2020-05-24,54,10,26103,30,67145,16470,27724,1197,1709
1480,2020-03-25,1,0,2020-05-24,146,3,26091,0,98585,23897,25802,16257,5423
1481,2020-03-25,1,0,2020-05-24,26,1,25007,0,17275,5109,7799,430,539
1482,2020-03-25,1,0,2020-05-24,77,9,26069,4,25317,9417,7224,1335,2142
1483,2020-03-25,1,0,2020-05-24,112,2,22127,5,14631,3354,3389,1456,1025
1484,2020-03-25,2,0,2020-05-24,287,16,22111,0,22537,6027,3979,3952,1209
1485,2020-03-25,1,0,2020-05-24,152,14,24029,6,19666,6220,6036,2739,3118
1486,2020-03-25,1,0,2020-05-24,38,3,28117,11,25389,6023,4739,4677,2401
1487,2020-03-25,1,0,2020-05-24,60,4,28013,0,14617,3727,3238,2128,741
1488,2020-03-25,1,0,2020-05-24,52,2,27049,4,46138,11621,14724,8407,8020
1489,2020-03-25,2,0,2020-05-24,121,6,26159,0,75190,18230,16753,14885,7437
1490,2020-03-25,2,0,2020-05-24,77,15,27169,8,50992,10914,22187,5778,5478
1491,2020-03-25,1,0,2020-05-24,40,5,26151,0,41535,11385,10749,5964,2613
1492,2020-03-25,2,0,2020-05-24,37,1,19011,0,25646,5969,5085,7769,1358
1493,2020-03-25,1,0,2020-05-24,59,2,18139,0,16765,4040,3591,4130,1672
1494,2020-03-25,1,0,2020-05-24,29,2,18033,8,42524,9197,11898,7311,8798
1495,2020-03-25,1,0,2020-05-24,55,1,18073,4,33448,7509,8560,6355,4046
1496,2020-03-25,1,0,2020-05-24,8,0,21231,0,20692,5282,4693,1901,856
1497,2020-03-25,1,0,2020-05-24,111,5,22067,12,26290,6321,5683,4025,1210
1498,2020-03-25,1,0,2020-05-24,73,7,22053,5,31405,6940,6928,5592,2220
1499,2020-03-25,1,0,2020-05-24,83,11,22049,0,15952,3997,2605,2643,619
1500,2020-03-25,1,0,2020-05-24,3,0,20133,5,16209,4042,5698,2008,1525
1501,2020-03-25,1,0,2020-05-24,13,0,21147,0,17748,3649,2358,1929,556
1502,2020-03-25,1,0,2020-05-24,6,1,20037,12,39099,7956,15507,2882,3292
1503,2020-03-25,3,0,2020-05-24,254,6,20177,52,178392,41511,76539,6494,19452
1504,2020-03-25,1,0,2020-05-24,21,2,21125,14,59901,12999,16247,5174,7652
1505,2020-03-25,2,0,2020-05-24,121,8,21085,6,26129,6066,6987,3233,1286
1506,2020-03-26,1,0,2020-05-25,14,1,39009,0,65563,11147,21202,4750,5678
1507,2020-03-26,1,0,2020-05-25,45,0,39119,48,85933,20112,28444,8337,7738
1508,2020-03-26,1,0,2020-05-25,62,2,39081,20,67349,18775,17270,10135,6129
1509,2020-03-26,1,0,2020-05-25,1,0,38051,0,2680,1056,1228,103,195
1510,2020-03-26,1,0,2020-05-25,2,1,38049,0,5951,1606,1489,1330,229
1511,2020-03-26,1,0,2020-05-25,48,1,42013,50,124736,33231,48700,7539,12836
1512,2020-03-26,1,0,2020-05-25,18,1,41065,17,25687,6940,8912,1815,1759
1513,2020-03-26,1,0,2020-05-25,6,0,41057,4,25840,8856,8782,744,720
1514,2020-03-26,1,0,2020-05-25,89,5,42063,12,86551,21114,28629,8883,8683
1515,2020-03-26,1,0,2020-05-25,22,0,42039,16,86847,22995,28150,8781,5780
1516,2020-03-26,1,0,2020-05-25,15,0,40035,0,14563,3706,3679,1949,2376
1517,2020-03-26,3,0,2020-05-25,268,3,40031,58,123066,20343,54817,2914,5837
1518,2020-03-26,1,0,2020-05-25,36,2,39175,5,22190,5467,5835,4916,2730
1519,2020-03-26,1,0,2020-05-25,21,2,40081,0,34759,8429,6549,7819,2138
1520,2020-03-26,1,0,2020-05-25,14,3,40135,0,41364,9667,8851,6505,1768
1521,2020-03-26,1,0,2020-05-25,35,2,40115,9,31725,7607,9113,3545,3552
1522,2020-03-26,2,0,2020-05-25,23,0,40111,0,39121,9272,9128,5357,2442
1523,2020-03-26,1,0,2020-05-25,29,6,30101,0,5031,1261,1919,320,556
1524,2020-03-26,1,0,2020-05-25,1466,40,31079,16,61233,11885,27937,2733,7380
1525,2020-03-26,1,0,2020-05-25,1,0,30059,0,2000,578,752,112,112
1526,2020-03-26,1,0,2020-05-25,12,0,31099,0,6547,1735,1978,1441,1262
1527,2020-03-26,1,0,2020-05-25,74,4,29207,4,29634,7527,7968,3964,2188
1528,2020-03-26,1,0,2020-05-25,5,1,29035,0,6255,1620,1643,741,397
1529,2020-03-26,1,0,2020-05-25,6,0,29017,0,12347,3295,1750,3132,382
1530,2020-03-26,1,0,2020-05-25,10,0,29015,0,18918,7360,3787,2444,611
1531,2020-03-26,3,0,2020-05-25,84,5,28161,0,12426,3373,2420,2553,825
1532,2020-03-26,2,0,2020-05-25,32,0,37013,8,47316,14046,13729,4814,4321
1534,2020-03-26,1,0,2020-05-25,56,4,51099,0,25564,4530,5624,6638,6960
1535,2020-03-26,1,0,2020-05-25,23,1,51079,0,19213,4356,2449,6390,1393
1536,2020-03-26,4,0,2020-05-25,285,5,51061,8,68406,15267,13958,19908,10358
1538,2020-03-26,1,0,2020-05-25,143,2,51175,0,18089,4637,2615,5202,1413
1540,2020-03-26,2,0,2020-05-25,60,0,51149,0,37704,6858,6710,8908,14466
1542,2020-03-26,1,0,2020-05-25,35,1,51143,0,61970,17512,10661,16528,4939
1543,2020-03-26,1,0,2020-05-25,216,17,51131,0,11998,4032,3678,1126,1453
1544,2020-03-26,2,0,2020-05-25,117,2,51187,8,38991,8490,7797,10450,5499
1545,2020-03-26,2,0,2020-05-25,10,0,49029,0,11014,1842,1398,2833,513
1546,2020-03-26,1,0,2020-05-25,13,0,48465,7,48976,9283,17739,1519,772
1547,2020-03-26,1,0,2020-05-25,21,1,51007,0,12802,3301,1831,3772,969
1548,2020-03-26,1,0,2020-05-25,51,4,51191,14,54457,15381,14831,9195,8800
1549,2020-03-26,1,0,2020-05-25,28,4,55019,0,34513,7761,10010,5318,2988
1550,2020-03-26,1,0,2020-05-25,18,1,56019,0,8562,2495,2901,1250,326
1551,2020-03-26,1,0,2020-05-25,11,0,56017,0,4741,1646,1913,277,168
1552,2020-03-26,1,0,2020-05-25,10,0,55097,12,70371,15091,28427,7072,7412
1553,2020-03-26,1,0,2020-05-25,6,0,55125,10,21465,8398,6500,2314,2082
1554,2020-03-26,1,0,2020-05-25,7,0,54097,4,24604,6359,7088,2415,2419
1555,2020-03-26,1,0,2020-05-25,16,0,54053,5,27000,7153,5160,3219,1688
1556,2020-03-26,1,0,2020-05-25,7,1,47005,0,16154,4936,3416,2251,1268
1557,2020-03-26,1,0,2020-05-25,17,0,47015,0,13839,3426,1855,3760,525
1558,2020-03-26,1,0,2020-05-25,101,3,47111,0,23239,5106,4904,4436,1139
