,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in,density,pop_2019
260,2020-03-13,1,0,2020-05-22,9,3,29083,8,21834,5958,6876,2335,1663,31.313821239,21824
261,2020-03-13,1,0,2020-05-22,203,27,28109,6,55049,13434,9280,10543,2769,68.45154097,55535
262,2020-03-13,1,0,2020-05-22,88,2,30111,41,156332,34804,74353,3367,5408,61.249907888,161300
263,2020-03-13,1,0,2020-05-22,8285,678,34029,106,589699,167321,146138,93760,25626,966.33708117,607186
264,2020-03-13,1,0,2020-05-22,231,3,53025,0,93420,17194,35142,2585,4288,36.474335196,97733
266,2020-03-13,1,0,2020-05-22,238,6,56013,12,40354,9748,16713,1112,612,4.2751253555,39261
267,2020-03-13,3,0,2020-05-22,78,3,55117,13,115094,27003,49195,8885,9779,225.48135799,115340
268,2020-03-13,1,0,2020-05-22,1269,22,55101,33,195101,42061,57611,32543,20143,590.2498348,196311
269,2020-03-13,2,0,2020-05-22,5893,270,55079,381,956586,173173,350829,86770,120987,3916.3431575,945726
270,2020-03-13,1,0,2020-05-22,211,25,28083,9,30113,5674,8249,1030,4450,47.440181907,28183
271,2020-03-13,1,0,2020-05-22,134,5,42125,50,207661,55472,60003,37453,30685,241.38631598,206865
272,2020-03-13,1,0,2020-05-22,27,0,47089,6,52887,13602,9451,12856,6104,198.11124463,54495
273,2020-03-13,1,0,2020-05-22,531,13,47065,215,354589,81748,146669,13499,55615,678.14667411,367804
274,2020-03-13,1,0,2020-05-22,5,1,46087,0,5515,1423,1581,1331,329,9.7282275943,5586
275,2020-03-13,1,0,2020-05-22,950,20,47149,78,298456,42641,91430,47668,32550,536.57837086,332285
276,2020-03-13,4,0,2020-05-22,2761,83,48453,294,1176584,160972,528088,61186,169399,1283.9265476,1273954
277,2020-03-13,3,0,2020-05-22,198,4,48423,194,222277,47438,80787,13185,19439,252.58577796,232751
278,2020-03-13,1,0,2020-05-22,740,31,48167,26,321184,62311,81201,60025,27615,902.97670615,342139
279,2020-03-13,1,0,2020-05-22,2160,58,48141,203,834825,133011,319585,19367,17441,828.26593589,839238
280,2020-03-13,1,0,2020-05-22,282,3,48027,90,336506,47766,129922,15085,27858,345.18530708,362924
281,2020-03-13,1,0,2020-05-22,213,2,27171,3,131130,22152,27961,38650,14634,209.30733641,138377
282,2020-03-13,1,0,2020-05-22,2367,125,8123,26,285729,48279,79153,48058,28398,81.429805285,324492
283,2020-03-13,2,0,2020-05-22,197,2,8117,8,29722,5667,16462,1215,3194,50.976513811,31011
284,2020-03-13,1,0,2020-05-22,59,6,8107,4,24359,4914,13129,519,1504,10.854269955,25638
285,2020-03-13,1,0,2020-05-22,233,14,8101,32,163368,39318,57319,7054,5136,70.58553725,168424
286,2020-03-13,1,0,2020-05-22,16,1,8019,0,9257,2454,2214,2775,1195,24.55243145,9700
287,2020-03-13,1,0,2020-05-22,644,18,12097,66,325168,57062,62029,67039,32547,283.03811034,375751
288,2020-03-13,1,0,2020-05-22,1743,37,12095,388,1290216,206342,518042,76777,225944,1545.0772998,1393452
289,2020-03-13,1,0,2020-05-22,464,9,1125,84,204424,36426,77767,8491,16341,158.49907988,209355
290,2020-03-13,1,0,2020-05-22,1096,29,1101,88,227120,44214,90576,7849,44090,288.39277018,226486
291,2020-03-13,1,0,2020-05-22,72,0,1083,10,91695,18399,16990,20315,8367,176.64798277,98915
292,2020-03-13,2,0,2020-05-22,1498,88,1073,471,659460,138161,254478,34358,101376,592.55351575,658573
293,2020-03-13,1,0,2020-05-22,242,7,1051,5,80989,15929,10469,22551,7578,131.3112898,81209
294,2020-03-13,1,0,2020-05-22,259,4,28029,0,28748,6493,5283,4817,2121,36.106448403,28065
295,2020-03-13,1,0,2020-05-22,69,2,6069,8,58671,10074,11928,13373,5542,45.229486087,62808
296,2020-03-13,1,0,2020-05-22,958,67,24017,10,156021,26064,28979,47490,13926,356.61443653,163257
297,2020-03-13,1,0,2020-05-22,3215,149,24003,53,564600,111090,169171,120875,114919,1396.3829343,579234
298,2020-03-13,1,0,2020-05-22,968,38,23005,72,289173,68027,132090,17825,45511,352.89761995,295003
299,2020-03-13,1,0,2020-05-22,623,48,22109,26,113067,21180,39541,8257,18346,89.818254816,110461
300,2020-03-13,2,0,2020-05-22,1609,155,22103,149,249201,55158,69996,38537,18332,308.11584066,260419
301,2020-03-13,1,0,2020-05-22,622,43,22089,8,52728,9258,11030,13355,14808,191.17851703,53100
302,2020-03-13,1,0,2020-05-22,14,1,26029,0,26160,8123,8102,3503,2643,62.793990963,26143
303,2020-03-13,1,0,2020-05-22,6445,776,26099,122,864019,192977,223742,168559,105460,1823.920056,873972
304,2020-03-13,1,0,2020-05-22,11,0,26089,0,21564,8279,5334,4144,2248,62.675826362,21761
305,2020-03-13,1,0,2020-05-22,269,16,26017,32,105350,27300,26753,18544,9223,233.18956032,103126
306,2020-03-13,1,0,2020-05-22,794,23,16001,105,435117,80856,181681,15554,34302,457.77677936,481587
307,2020-03-13,1,0,2020-05-22,627,20,13151,40,217506,34127,35867,54134,24198,736.11147402,234561
308,2020-03-13,2,0,2020-05-22,136,15,13129,8,56424,10941,16241,7114,7179,162.61519552,57963
309,2020-03-13,1,0,2020-05-22,26,0,20015,16,66260,13403,15010,15848,5386,46.801852652,66911
310,2020-03-13,1,0,2020-05-22,18,0,19085,0,14196,3779,3816,3472,780,20.160928433,14049
311,2020-03-14,4,0,2020-05-23,750,25,39017,74,375702,73222,97419,75561,53809,821.24422469,383134
312,2020-03-14,1,0,2020-05-23,5097,224,39049,449,1253507,205767,541451,62278,174828,2473.1942743,1316756
313,2020-03-14,2,0,2020-05-23,381,12,39013,15,68889,18587,17287,11678,6336,125.921388,67006
314,2020-03-14,2,0,2020-05-23,269,21,37085,14,128753,21027,18545,31342,8267,228.52258588,135976
315,2020-03-14,1,0,2020-05-23,177,4,37049,72,103374,24450,37742,8215,10939,144.5555646,102139
316,2020-03-14,1,0,2020-05-23,81,4,37019,19,122586,46285,27646,16497,7222,168.18324189,142820
317,2020-03-14,1,0,2020-05-23,149,2,36109,16,104415,18998,43590,4145,15795,215.27841332,102180
318,2020-03-14,1,0,2020-05-23,637,59,39093,75,305405,71677,82851,52706,22574,630.77076244,309833
319,2020-03-14,1,0,2020-05-23,121,18,36107,0,49322,12444,9377,14107,5651,92.9464711,48203
320,2020-03-14,1,0,2020-05-23,1753,158,42003,580,1229605,303430,541009,58690,147103,1665.5479101,1216045
321,2020-03-14,2,0,2020-05-23,1204,159,39153,170,541318,126698,183463,70494,89045,1310.6276681,541013
322,2020-03-14,1,0,2020-05-23,21,1,40065,6,25574,4799,10184,1090,1740,30.561168181,24530
323,2020-03-14,1,0,2020-05-23,306,2,39157,38,92531,23202,29744,12148,7007,162.11111658,91987
324,2020-03-14,2,0,2020-05-23,39,1,30063,32,114231,22759,55010,2553,5946,46.124019179,119600
325,2020-03-14,1,0,2020-05-23,6351,447,34021,92,373362,75299,117332,56410,109028,1637.0943852,367430
326,2020-03-14,1,0,2020-05-23,485,41,36007,47,196124,47891,76697,10142,16590,269.88239734,190488
327,2020-03-14,2,0,2020-05-23,534,26,35043,0,138815,30925,24499,32749,11057,39.553538726,146748
328,2020-03-14,1,0,2020-05-23,386,4,51177,12,130159,23288,23460,38433,13190,339.26237221,136215
329,2020-03-14,1,0,2020-05-23,1193,29,51041,106,335594,65652,74512,88796,45476,832.9516176,352802
330,2020-03-14,2,0,2020-05-23,49,2,50027,0,55485,16500,16807,10714,8483,56.789630979,55062
331,2020-03-14,1,0,2020-05-23,39,1,50023,14,58691,15091,25018,5943,8841,85.015103457,58409
332,2020-03-14,1,0,2020-05-23,166,1,55139,26,169540,35586,61374,23221,33699,395.46405314,171907
333,2020-03-14,1,0,2020-05-23,24,3,53039,0,21172,6449,5320,2263,1692,11.981493479,22425
334,2020-03-14,1,0,2020-05-23,17,1,47013,10,39824,10474,8289,5269,1695,82.971393082,39842
335,2020-03-14,3,0,2020-05-23,332,12,45013,24,179316,56939,67854,6556,10312,333.45829391,192122
336,2020-03-14,1,0,2020-05-23,548,29,45063,55,281870,59280,74215,55068,39137,427.40105136,298750
337,2020-03-14,2,0,2020-05-23,403,0,49043,4,39731,6731,14795,5793,9663,22.530456613,42145
338,2020-03-14,1,0,2020-05-23,270,3,48209,42,194843,29297,44664,41767,21255,339.50235229,230191
339,2020-03-14,2,0,2020-05-23,835,12,48039,16,345995,57101,80207,72218,26084,274.5339241,374264
340,2020-03-14,1,0,2020-05-23,10847,897,9009,186,862127,194911,305355,106781,83092,1413.9582297,854757
341,2020-03-14,1,0,2020-05-23,9545,1169,9003,216,897417,201242,364906,65250,138032,1213.2864925,891720
342,2020-03-14,1,0,2020-05-23,54,0,8077,44,148798,35763,62207,4629,2167,46.324405694,154210
343,2020-03-14,2,0,2020-05-23,316,8,13077,19,138015,25269,28524,32767,10634,336.80589489,148509
344,2020-03-14,1,0,2020-05-23,21,0,4009,0,37700,6933,9401,2088,835,8.4028631682,38837
345,2020-03-14,1,0,2020-05-23,273,9,1003,51,203360,53519,60659,23845,7737,140.41440206,223234
346,2020-03-14,1,0,2020-05-23,923,61,8013,72,316782,59425,128751,34308,61905,449.0721707,326196
347,2020-03-14,1,0,2020-05-23,259,1,6079,46,280119,70097,110495,13746,11228,85.775180087,283111
348,2020-03-14,1,0,2020-05-23,6426,362,25005,96,557016,124173,161032,100502,54847,1021.8915565,565217
349,2020-03-14,1,0,2020-05-23,1264,107,25001,34,213900,80676,86328,14257,11081,540.28526702,212990
350,2020-03-14,1,0,2020-05-23,767,76,24013,10,167319,36730,39526,47123,17348,376.30966539,168447
351,2020-03-14,1,0,2020-05-23,838,77,22095,0,43565,8070,8907,10278,7894,199.87405514,42837
352,2020-03-14,1,0,2020-05-23,766,68,22057,21,98112,19612,26296,15747,13006,91.368110492,97614
353,2020-03-14,1,0,2020-05-23,5,0,27129,0,14798,4088,4934,2490,1631,14.800834367,14548
354,2020-03-14,1,0,2020-05-23,461,19,26115,0,149619,35206,31977,34709,12516,273.96005418,150500
355,2020-03-14,1,0,2020-05-23,35,0,21179,4,45131,9073,12539,7210,3300,110.73296762,46233
356,2020-03-14,1,0,2020-05-23,18,2,17203,0,38942,8978,7421,11097,3807,72.875882999,38459
357,2020-03-14,2,0,2020-05-23,1016,79,17163,42,264433,54566,74718,43000,29689,394.83773394,259686
358,2020-03-14,2,0,2020-05-23,335,28,17167,99,198134,45191,89902,5359,19761,224.20718355,194672
359,2020-03-14,1,0,2020-05-23,6891,339,17043,257,931826,189208,281687,188866,288465,2815.8528427,922921
360,2020-03-14,1,0,2020-05-23,11,0,16081,0,10776,1500,3083,2173,362,27.036844278,12142
361,2020-03-14,2,0,2020-05-23,20,0,15007,9,71093,18043,32863,303,393,116.62341805,72293
362,2020-03-14,1,0,2020-05-23,381,25,22015,0,125698,23653,33729,25505,18137,151.18027749,127039
363,2020-03-14,2,0,2020-05-23,510,5,16013,0,21583,5080,11133,454,1481,8.7275555573,23021
364,2020-03-14,1,0,2020-05-23,10,0,17035,0,10899,2730,1746,3070,729,31.120672586,10766
365,2020-03-14,1,0,2020-05-23,9,1,21017,4,20017,4949,4876,3918,2772,68.294236446,19788
366,2020-03-14,1,0,2020-05-23,32,0,20059,5,25599,5593,7556,4844,2871,44.67516335,25544
367,2020-03-14,1,0,2020-05-23,821,14,19049,0,80864,12950,14862,25142,15109,158.84728471,93453
368,2020-03-14,1,0,2020-05-23,22,0,18179,7,27832,6613,7631,5751,3613,76.873101102,28296
369,2020-03-14,1,0,2020-05-23,388,21,18091,34,110839,25713,31634,14528,9913,183.67620597,109888
370,2020-03-15,1,0,2020-05-24,13,0,37189,10,53421,11059,20186,2793,6198,179.80064953,56177
371,2020-03-15,1,0,2020-05-24,314,9,37195,14,81379,19331,25704,8314,12163,222.55826689,81801
372,2020-03-15,1,0,2020-05-24,288,19,39103,12,176362,40244,39783,47423,21577,426.48703678,179746
373,2020-03-15,1,0,2020-05-24,65,7,41071,11,102366,22508,28176,15075,8041,149.60215985,107100
374,2020-03-15,1,0,2020-05-24,45,1,40119,11,80634,13033,31027,4746,6689,119.40993544,81784
375,2020-03-15,1,0,2020-05-24,52,7,40071,6,45173,11238,16926,2318,3346,47.344747472,43538
376,2020-03-15,1,0,2020-05-24,489,37,40027,77,274024,47856,67279,65436,21796,527.13525714,284014
377,2020-03-15,1,0,2020-05-24,2107,229,39095,251,433404,92861,155314,33977,52725,1261.1260995,428348
378,2020-03-15,2,0,2020-05-24,1208,59,36079,10,99464,22683,14809,35503,12857,426.87222133,98320
379,2020-03-15,1,0,2020-05-24,2095,112,33011,62,406371,84563,141330,69277,53999,475.76907022,417025
380,2020-03-15,2,0,2020-05-24,893,24,28049,218,243249,44090,70946,32261,50510,266.53483115,231840
381,2020-03-15,1,0,2020-05-24,79,4,36057,8,49500,11948,11808,9105,7552,122.10117072,49221
382,2020-03-15,2,0,2020-05-24,220,5,36039,0,47791,13422,10749,8529,4511,72.915339799,47188
383,2020-03-15,3,0,2020-05-24,5626,484,36029,262,923995,216391,404471,27167,56203,881.05768715,918702
384,2020-03-15,1,0,2020-05-24,1704,14,49049,122,576496,59457,196631,39538,19909,317.47180642,636235
385,2020-03-15,1,0,2020-05-24,506,26,27163,31,250979,49212,45765,82361,42946,682.70748369,262440
386,2020-03-15,1,0,2020-05-24,2,0,53043,0,10344,3325,2768,1226,810,4.7342721583,10939
387,2020-03-15,1,0,2020-05-24,35,3,53041,6,76012,20549,21481,6959,5016,33.58896436,80707
388,2020-03-15,3,0,2020-05-24,377,21,45051,100,310186,90290,116672,9928,11459,312.51662259,354081
389,2020-03-15,1,0,2020-05-24,1286,53,45045,137,490332,100264,183123,33865,65400,666.82074767,523542
390,2020-03-15,2,0,2020-05-24,218,8,45007,40,194174,45832,52678,26890,15127,283.75304725,202558
391,2020-03-15,1,0,2020-05-24,2645,135,42079,71,318222,82489,120812,23633,24644,356.66195853,317417
392,2020-03-15,1,0,2020-05-24,3651,206,42077,143,360774,80015,116381,50419,64024,1069.5744582,369318
393,2020-03-15,1,0,2020-05-24,1224,30,48121,81,781321,106598,178569,199845,67002,1008.6743153,887207
394,2020-03-15,1,0,2020-05-24,24,0,27161,0,18898,4286,5806,3654,1985,43.962272694,18612
395,2020-03-15,1,0,2020-05-24,119,12,12017,40,141373,61636,31961,10413,4184,257.18197519,149657
396,2020-03-15,1,0,2020-05-24,27,3,12003,0,27537,5367,4503,5346,1870,49.911990836,29210
397,2020-03-15,1,0,2020-05-24,121,2,8045,5,57945,10202,22141,6588,4731,20.377448183,60061
398,2020-03-15,6,0,2020-05-24,1727,139,13095,50,91522,18997,28943,4639,17900,267.63323588,87956
399,2020-03-15,2,0,2020-05-24,1119,43,13063,34,274150,36959,38624,71553,56469,2062.8050676,292256
400,2020-03-15,2,0,2020-05-24,224,13,13059,104,123554,17345,41469,11484,29428,1076.3988884,128331
401,2020-03-15,1,0,2020-05-24,97,1,5125,16,116252,26545,21280,31207,6560,169.21150169,122437
402,2020-03-15,2,0,2020-05-24,133,1,5051,41,97994,28731,33527,5279,6279,146.66939609,99386
403,2020-03-15,2,0,2020-05-24,433,19,1117,32,208721,41610,48813,50684,30792,277.19182547,217702
404,2020-03-15,1,0,2020-05-24,498,32,1081,28,156597,24513,45450,22506,11087,270.83432209,164542
405,2020-03-15,1,0,2020-05-24,1566,12,6083,82,442996,86816,186689,13296,27133,163.24346466,446499
406,2020-03-15,1,0,2020-05-24,4365,176,6071,410,2121220,330448,569986,246417,174677,108.63552451,2180085
407,2020-03-15,1,0,2020-05-24,1671,52,24027,16,312495,57302,65820,95857,92815,1297.8389407,325690
409,2020-03-15,1,0,2020-05-24,20,0,23015,4,34021,11973,10480,5626,2490,75.973982205,34634
410,2020-03-15,1,0,2020-05-24,521,21,22087,8,45067,6771,7799,9549,5298,125.14573935,47244
411,2020-03-15,1,0,2020-05-24,696,26,26139,22,280243,54457,81959,50570,37371,517.87771245,291830
412,2020-03-15,3,0,2020-05-24,7559,508,25023,47,509114,119899,136325,110866,55732,791.40182088,521202
413,2020-03-15,1,0,2020-05-24,5687,542,25013,119,469188,103567,167034,42218,36149,755.86978552,466372
414,2020-03-15,1,0,2020-05-24,1925,52,17201,87,287512,65218,107129,21596,27099,550.65493316,282572
415,2020-03-15,1,0,2020-05-24,135,10,17195,9,56823,14999,17799,8219,4591,80.653498449,55175
416,2020-03-15,1,0,2020-05-24,176,16,17027,4,37640,8553,8805,10101,3446,79.254531794,37562
417,2020-03-15,1,0,2020-05-24,118,6,15009,20,164094,37939,78196,1173,985,144.13488696,167417
418,2020-03-15,1,0,2020-05-24,304,10,13217,10,105042,18455,17207,25405,10265,408.12156823,111744
419,2020-03-15,1,0,2020-05-24,37,0,21049,8,35757,8552,8719,6942,4948,143.62305774,36263
420,2020-03-15,1,0,2020-05-24,3744,108,19153,112,467235,81860,211905,22991,64988,856.60533826,490161
421,2020-03-15,1,0,2020-05-24,1109,96,18057,10,309687,49209,75774,76342,52159,857.14024676,338011
422,2020-03-15,2,0,2020-05-24,118,4,19005,0,13940,4004,4192,2562,1118,21.417938912,13687
423,2020-03-16,1,0,2020-05-25,1312,45,37063,148,300865,51648,97580,44478,99486,1122.1784672,321488
424,2020-03-16,1,0,2020-05-25,257,29,39055,12,93895,23672,19423,26377,16145,233.94676271,93649
425,2020-03-16,1,0,2020-05-25,128,3,40017,8,132922,23558,23429,38226,11362,165.41304517,148306
426,2020-03-16,1,0,2020-05-25,55,5,41003,12,88249,18413,30157,8723,10147,137.81919361,93053
427,2020-03-16,1,0,2020-05-25,1981,113,36067,152,467669,103054,201920,15257,44431,591.64396863,460528
428,2020-03-16,1,0,2020-05-25,46,0,33003,8,47524,16281,16830,5466,4759,52.486314757,48910
429,2020-03-16,1,0,2020-05-25,80,8,29037,9,101888,22296,18215,29184,8177,151.84868186,105780
430,2020-03-16,1,0,2020-05-25,246,24,28095,9,35967,9309,8405,5542,2502,46.075711377,35252
431,2020-03-16,1,0,2020-05-25,88,11,28045,6,46277,11941,9902,8302,7573,100.49706734,47632
432,2020-03-16,1,0,2020-05-25,185,12,36069,27,109491,27978,32239,20111,20517,170.44802449,109777
433,2020-03-16,2,0,2020-05-25,44,0,36003,6,47400,11338,13849,5977,2897,44.77637219,46091
434,2020-03-16,4,0,2020-05-25,4480,399,34035,28,333316,67698,77232,89990,107106,1089.6673742,328934
435,2020-03-16,1,0,2020-05-25,966,57,34019,12,125717,30279,29468,34903,26970,290.70129177,124371
436,2020-03-16,1,0,2020-05-25,69,3,51199,0,67196,14070,8592,23788,16047,652.71795258,68280
437,2020-03-16,1,0,2020-05-25,599,4,51179,4,141159,19771,23234,44780,19394,567.90220642,152882
438,2020-03-16,1,0,2020-05-25,8,0,50017,2,28901,7904,6476,8363,3112,42.053568485,28892
439,2020-03-16,1,0,2020-05-25,247,1,49051,0,29306,4220,6251,5980,1560,28.963952129,34091
440,2020-03-16,1,0,2020-05-25,9,1,55141,27,73427,18838,28424,7383,11273,92.052392838,72999
441,2020-03-16,1,0,2020-05-25,193,7,55087,64,183288,35410,62760,32331,37279,294.6853283,187885
442,2020-03-16,1,0,2020-05-25,113,0,49045,4,63357,8290,14021,11892,2832,10.409040896,72259
443,2020-03-16,1,0,2020-05-25,160,9,45039,0,22868,6384,3385,5149,3790,32.561333629,22347
444,2020-03-16,2,1,2020-05-25,68,5,48321,6,36744,8504,11285,4165,3182,33.528159616,36643
445,2020-03-16,1,0,2020-05-25,153,11,48037,82,93635,20099,28676,6732,13166,105.36134777,93245
446,2020-03-16,1,0,2020-05-25,72,2,47155,16,95523,23741,33240,10415,10326,165.82597205,98250
447,2020-03-16,1,0,2020-05-25,768,26,12033,120,309924,68143,124398,13067,29007,484.51894692,318316
448,2020-03-16,1,0,2020-05-25,275,15,12069,158,326215,107419,68370,51090,21071,386.1320543,367118
449,2020-03-16,1,0,2020-05-25,480,12,13117,24,211300,33215,42508,48059,30681,1087.7329881,244252
450,2020-03-16,1,0,2020-05-25,975,8,5079,0,13885,2882,1780,1742,1061,23.193334411,13024
451,2020-03-16,1,0,2020-05-25,19,0,5041,0,12094,3044,3292,991,1641,14.790360066,11361
452,2020-03-16,1,0,2020-05-25,18,0,5025,0,8332,2195,842,2314,391,13.309272715,7956
453,2020-03-16,1,0,2020-05-25,73,4,5023,0,25361,8437,6837,2668,1886,45.00446495,24919
455,2020-03-16,1,0,2020-05-25,41,1,6057,10,98838,33612,29668,10724,6945,104.15446736,99755
456,2020-03-16,1,0,2020-05-25,2327,41,13139,85,192865,36793,55871,26894,28354,520.20744436,204441
457,2020-03-16,1,0,2020-05-25,86,1,24041,16,37461,12868,12349,4977,8989,138.44689006,37181
458,2020-03-16,1,0,2020-05-25,1738,99,24021,18,246105,46881,71733,53410,33257,392.93959344,259547
459,2020-03-16,1,0,2020-05-25,115,1,27013,29,65767,12070,26962,8604,13090,90.47132325,67653
460,2020-03-16,1,0,2020-05-25,167,2,27009,0,39360,7326,6977,12786,8907,100.14532941,40889
461,2020-03-16,1,0,2020-05-25,5188,258,17197,92,687727,116816,159128,167945,88973,826.37524942,690743
462,2020-03-16,1,0,2020-05-25,181,8,17143,107,186145,40675,69524,14675,37537,289.59864737,179179
463,2020-03-16,1,0,2020-05-25,260,9,13285,20,69433,13380,22499,5267,14571,168.89065797,69922
464,2020-03-16,1,0,2020-05-25,291,11,13223,8,152399,21365,20511,47959,7295,540.02982095,168667
465,2020-03-16,1,0,2020-05-25,788,54,22005,0,119129,18726,24490,29591,16155,436.47087276,126604
466,2020-03-16,1,0,2020-05-25,484,36,18005,17,81024,16862,32409,5780,15691,205.8677649,83779
467,2020-03-16,1,0,2020-05-25,315,40,18043,16,76481,16661,15216,21045,15468,530.67969719,78522
468,2020-03-17,1,0,2020-05-26,409,1,37163,8,63664,14291,16513,9705,5051,67.178650753,63531
469,2020-03-17,1,0,2020-05-26,156,16,39037,6,51919,13217,14279,8856,4460,85.458901208,51113
470,2020-03-17,1,0,2020-05-26,1580,43,38017,111,170620,27710,82990,9962,25120,103.07635096,181923
471,2020-03-17,2,0,2020-05-26,26,0,39031,7,36602,9240,10654,4507,2400,64.898306838,36600
472,2020-03-17,2,0,2020-05-26,123,0,38015,72,92372,18957,41684,6949,9593,58.569438582,95626
